"";"Regija";"Placilni.razred";"Leto";"Spol";"Neto.placa"
"1766";"Gorenjska";"17";"2010";"Moski";1040
"1767";"Gorenjska";"17";"2011";"Moski";1042
"1768";"Gorenjska";"17";"2012";"Moski";1072
"1769";"Gorenjska";"17";"2013";"Moski";1057
"1770";"Gorenjska";"17";"2014";"Moski";1089
"1771";"Gorenjska";"17";"2015";"Moski";1180
"1772";"Gorenjska";"17";"2016";"Moski";1161
"1773";"Gorenjska";"17";"2017";"Moski";1195
"1774";"Gorenjska";"18";"2009";"Moski";1060
"1775";"Gorenjska";"18";"2010";"Moski";1035
"1776";"Gorenjska";"18";"2011";"Moski";1053
"1777";"Gorenjska";"18";"2012";"Moski";1059
"1778";"Gorenjska";"18";"2013";"Moski";1071
"1779";"Gorenjska";"18";"2014";"Moski";1112
"1780";"Gorenjska";"18";"2015";"Moski";1098
"1781";"Gorenjska";"18";"2016";"Moski";1226
"1782";"Gorenjska";"18";"2017";"Moski";1267
"1783";"Gorenjska";"19";"2009";"Moski";1071
"1784";"Gorenjska";"19";"2010";"Moski";1060
"1785";"Gorenjska";"19";"2011";"Moski";1046
"1786";"Gorenjska";"19";"2012";"Moski";1026
"1787";"Gorenjska";"19";"2013";"Moski";1083
"1788";"Gorenjska";"19";"2014";"Moski";1053
"1789";"Gorenjska";"19";"2015";"Moski";1123
"1790";"Gorenjska";"19";"2016";"Moski";1145
"1791";"Gorenjska";"19";"2017";"Moski";1187
"1792";"Gorenjska";"20";"2009";"Moski";1256
"1793";"Gorenjska";"20";"2010";"Moski";1212
"1794";"Gorenjska";"20";"2011";"Moski";1220
"1795";"Gorenjska";"20";"2012";"Moski";1289
"1796";"Gorenjska";"20";"2013";"Moski";1474
"1797";"Gorenjska";"20";"2014";"Moski";1488
"1798";"Gorenjska";"20";"2015";"Moski";1542
"1799";"Gorenjska";"20";"2016";"Moski";1567
"1800";"Gorenjska";"20";"2017";"Moski";1543
"1801";"Primorsko-notranjska";"01";"2009";"Moski";441
"1802";"Primorsko-notranjska";"01";"2010";"Moski";368
"1803";"Primorsko-notranjska";"01";"2011";"Moski";277
"1804";"Primorsko-notranjska";"01";"2012";"Moski";301
"1805";"Primorsko-notranjska";"01";"2013";"Moski";318
"1806";"Primorsko-notranjska";"01";"2014";"Moski";326
"1807";"Primorsko-notranjska";"01";"2015";"Moski";285
"1808";"Primorsko-notranjska";"01";"2016";"Moski";231
"1809";"Primorsko-notranjska";"01";"2017";"Moski";267
"1810";"Primorsko-notranjska";"02";"2009";"Moski";404
"1811";"Primorsko-notranjska";"02";"2010";"Moski";409
"1812";"Primorsko-notranjska";"02";"2011";"Moski";391
"1813";"Primorsko-notranjska";"02";"2012";"Moski";268
"1814";"Primorsko-notranjska";"02";"2013";"Moski";268
"1815";"Primorsko-notranjska";"02";"2014";"Moski";248
"1816";"Primorsko-notranjska";"02";"2015";"Moski";286
"1817";"Primorsko-notranjska";"02";"2016";"Moski";260
"1818";"Primorsko-notranjska";"02";"2017";"Moski";266
"1819";"Primorsko-notranjska";"03";"2009";"Moski";396
"1820";"Primorsko-notranjska";"03";"2010";"Moski";372
"1821";"Primorsko-notranjska";"03";"2011";"Moski";350
"1822";"Primorsko-notranjska";"03";"2012";"Moski";332
"1823";"Primorsko-notranjska";"03";"2013";"Moski";275
"1824";"Primorsko-notranjska";"03";"2014";"Moski";326
"1825";"Primorsko-notranjska";"03";"2015";"Moski";313
"1826";"Primorsko-notranjska";"03";"2016";"Moski";279
"1827";"Primorsko-notranjska";"03";"2017";"Moski";284
"1828";"Primorsko-notranjska";"04";"2009";"Moski";336
"1829";"Primorsko-notranjska";"04";"2010";"Moski";365
"1830";"Primorsko-notranjska";"04";"2011";"Moski";308
"1831";"Primorsko-notranjska";"04";"2012";"Moski";270
"1832";"Primorsko-notranjska";"04";"2013";"Moski";277
"1833";"Primorsko-notranjska";"04";"2014";"Moski";311
"1834";"Primorsko-notranjska";"04";"2015";"Moski";288
"1835";"Primorsko-notranjska";"04";"2016";"Moski";281
"1836";"Primorsko-notranjska";"04";"2017";"Moski";283
"1837";"Primorsko-notranjska";"05";"2009";"Moski";338
"1838";"Primorsko-notranjska";"05";"2010";"Moski";376
"1839";"Primorsko-notranjska";"05";"2011";"Moski";349
"1840";"Primorsko-notranjska";"05";"2012";"Moski";310
"1841";"Primorsko-notranjska";"05";"2013";"Moski";316
"1842";"Primorsko-notranjska";"05";"2014";"Moski";364
"1843";"Primorsko-notranjska";"05";"2015";"Moski";337
"1844";"Primorsko-notranjska";"05";"2016";"Moski";312
"1845";"Primorsko-notranjska";"05";"2017";"Moski";297
"1846";"Primorsko-notranjska";"06";"2009";"Moski";411
"1847";"Primorsko-notranjska";"06";"2010";"Moski";418
"1848";"Primorsko-notranjska";"06";"2011";"Moski";338
"1849";"Primorsko-notranjska";"06";"2012";"Moski";331
"1850";"Primorsko-notranjska";"06";"2013";"Moski";349
"1851";"Primorsko-notranjska";"06";"2014";"Moski";363
"1852";"Primorsko-notranjska";"06";"2015";"Moski";336
"1853";"Primorsko-notranjska";"06";"2016";"Moski";345
"1854";"Primorsko-notranjska";"06";"2017";"Moski";306
"1855";"Primorsko-notranjska";"07";"2009";"Moski";380
"1856";"Primorsko-notranjska";"07";"2010";"Moski";390
"1857";"Primorsko-notranjska";"07";"2011";"Moski";324
"1858";"Primorsko-notranjska";"07";"2012";"Moski";355
"1859";"Primorsko-notranjska";"07";"2013";"Moski";328
"1860";"Primorsko-notranjska";"07";"2014";"Moski";347
"1861";"Primorsko-notranjska";"07";"2015";"Moski";338
"1862";"Primorsko-notranjska";"07";"2016";"Moski";373
"1863";"Primorsko-notranjska";"07";"2017";"Moski";360
"1864";"Primorsko-notranjska";"08";"2009";"Moski";425
"1865";"Primorsko-notranjska";"08";"2010";"Moski";435
"1866";"Primorsko-notranjska";"08";"2011";"Moski";350
"1867";"Primorsko-notranjska";"08";"2012";"Moski";387
"1868";"Primorsko-notranjska";"08";"2013";"Moski";391
"1869";"Primorsko-notranjska";"08";"2014";"Moski";378
"1870";"Primorsko-notranjska";"08";"2015";"Moski";397
"1871";"Primorsko-notranjska";"08";"2016";"Moski";379
"1872";"Primorsko-notranjska";"08";"2017";"Moski";396
"1873";"Primorsko-notranjska";"09";"2009";"Moski";391
"1874";"Primorsko-notranjska";"09";"2010";"Moski";445
"1875";"Primorsko-notranjska";"09";"2011";"Moski";394
"1876";"Primorsko-notranjska";"09";"2012";"Moski";366
"1877";"Primorsko-notranjska";"09";"2013";"Moski";372
"1878";"Primorsko-notranjska";"09";"2014";"Moski";396
"1879";"Primorsko-notranjska";"09";"2015";"Moski";337
"1880";"Primorsko-notranjska";"09";"2016";"Moski";427
"1881";"Primorsko-notranjska";"09";"2017";"Moski";419
"1882";"Primorsko-notranjska";"10";"2009";"Moski";380
"1883";"Primorsko-notranjska";"10";"2010";"Moski";402
"1884";"Primorsko-notranjska";"10";"2011";"Moski";372
"1885";"Primorsko-notranjska";"10";"2012";"Moski";351
"1886";"Primorsko-notranjska";"10";"2013";"Moski";374
"1887";"Primorsko-notranjska";"10";"2014";"Moski";389
"1888";"Primorsko-notranjska";"10";"2015";"Moski";371
"1889";"Primorsko-notranjska";"10";"2016";"Moski";368
"1890";"Primorsko-notranjska";"10";"2017";"Moski";362
"1891";"Primorsko-notranjska";"11";"2009";"Moski";397
"1892";"Primorsko-notranjska";"11";"2010";"Moski";419
"1893";"Primorsko-notranjska";"11";"2011";"Moski";360
"1894";"Primorsko-notranjska";"11";"2012";"Moski";379
"1895";"Primorsko-notranjska";"11";"2013";"Moski";334
"1896";"Primorsko-notranjska";"11";"2014";"Moski";362
"1897";"Primorsko-notranjska";"11";"2015";"Moski";372
"1898";"Primorsko-notranjska";"11";"2016";"Moski";333
"1899";"Primorsko-notranjska";"11";"2017";"Moski";334
"1900";"Primorsko-notranjska";"12";"2009";"Moski";389
"1901";"Primorsko-notranjska";"12";"2010";"Moski";393
"1902";"Primorsko-notranjska";"12";"2011";"Moski";354
"1903";"Primorsko-notranjska";"12";"2012";"Moski";332
"1904";"Primorsko-notranjska";"12";"2013";"Moski";292
"1905";"Primorsko-notranjska";"12";"2014";"Moski";333
"1906";"Primorsko-notranjska";"12";"2015";"Moski";339
"1907";"Primorsko-notranjska";"12";"2016";"Moski";333
"1908";"Primorsko-notranjska";"12";"2017";"Moski";313
"1909";"Primorsko-notranjska";"13";"2009";"Moski";412
"1910";"Primorsko-notranjska";"13";"2010";"Moski";365
"1911";"Primorsko-notranjska";"13";"2011";"Moski";299
"1912";"Primorsko-notranjska";"13";"2012";"Moski";325
"1913";"Primorsko-notranjska";"13";"2013";"Moski";277
"1914";"Primorsko-notranjska";"13";"2014";"Moski";298
"1915";"Primorsko-notranjska";"13";"2015";"Moski";294
"1916";"Primorsko-notranjska";"13";"2016";"Moski";297
"1917";"Primorsko-notranjska";"13";"2017";"Moski";319
"1918";"Primorsko-notranjska";"14";"2009";"Moski";397
"1919";"Primorsko-notranjska";"14";"2010";"Moski";368
"1920";"Primorsko-notranjska";"14";"2011";"Moski";312
"1921";"Primorsko-notranjska";"14";"2012";"Moski";284
"1922";"Primorsko-notranjska";"14";"2013";"Moski";262
"1923";"Primorsko-notranjska";"14";"2014";"Moski";269
"1924";"Primorsko-notranjska";"14";"2015";"Moski";281
"1925";"Primorsko-notranjska";"14";"2016";"Moski";282
"1926";"Primorsko-notranjska";"14";"2017";"Moski";272
"1927";"Primorsko-notranjska";"15";"2009";"Moski";298
"1928";"Primorsko-notranjska";"15";"2010";"Moski";321
"1929";"Primorsko-notranjska";"15";"2011";"Moski";282
"1930";"Primorsko-notranjska";"15";"2012";"Moski";235
"1931";"Primorsko-notranjska";"15";"2013";"Moski";210
"1932";"Primorsko-notranjska";"15";"2014";"Moski";244
"1933";"Primorsko-notranjska";"15";"2015";"Moski";261
"1934";"Primorsko-notranjska";"15";"2016";"Moski";246
"1935";"Primorsko-notranjska";"15";"2017";"Moski";262
"1936";"Primorsko-notranjska";"16";"2009";"Moski";287
"1937";"Primorsko-notranjska";"16";"2010";"Moski";257
"1938";"Primorsko-notranjska";"16";"2011";"Moski";214
"1939";"Primorsko-notranjska";"16";"2012";"Moski";200
"1940";"Primorsko-notranjska";"16";"2013";"Moski";184
"1941";"Primorsko-notranjska";"16";"2014";"Moski";199
"1942";"Primorsko-notranjska";"16";"2015";"Moski";183
"1943";"Primorsko-notranjska";"16";"2016";"Moski";189
"1944";"Primorsko-notranjska";"16";"2017";"Moski";203
"1945";"Primorsko-notranjska";"17";"2009";"Moski";229
"1946";"Primorsko-notranjska";"17";"2010";"Moski";236
"1947";"Primorsko-notranjska";"17";"2011";"Moski";158
"1948";"Primorsko-notranjska";"17";"2012";"Moski";161
"1949";"Primorsko-notranjska";"17";"2013";"Moski";152
"1950";"Primorsko-notranjska";"17";"2014";"Moski";162
"1951";"Primorsko-notranjska";"17";"2015";"Moski";143
"1952";"Primorsko-notranjska";"17";"2016";"Moski";157
"1953";"Primorsko-notranjska";"17";"2017";"Moski";139
"1954";"Primorsko-notranjska";"18";"2009";"Moski";203
"1955";"Primorsko-notranjska";"18";"2010";"Moski";189
"1956";"Primorsko-notranjska";"18";"2011";"Moski";161
"1957";"Primorsko-notranjska";"18";"2012";"Moski";159
"1958";"Primorsko-notranjska";"18";"2013";"Moski";137
"1959";"Primorsko-notranjska";"18";"2014";"Moski";147
"1960";"Primorsko-notranjska";"18";"2015";"Moski";145
"1961";"Primorsko-notranjska";"18";"2016";"Moski";154
"1962";"Primorsko-notranjska";"18";"2017";"Moski";158
"1963";"Primorsko-notranjska";"19";"2009";"Moski";167
"1964";"Primorsko-notranjska";"19";"2010";"Moski";176
"1965";"Primorsko-notranjska";"19";"2011";"Moski";143
"1966";"Primorsko-notranjska";"19";"2012";"Moski";149
"1967";"Primorsko-notranjska";"19";"2013";"Moski";139
"1968";"Primorsko-notranjska";"19";"2014";"Moski";138
"1969";"Primorsko-notranjska";"19";"2015";"Moski";137
"1970";"Primorsko-notranjska";"19";"2016";"Moski";124
"1971";"Primorsko-notranjska";"19";"2017";"Moski";130
"1972";"Primorsko-notranjska";"20";"2009";"Moski";167
"1973";"Primorsko-notranjska";"20";"2010";"Moski";159
"1974";"Primorsko-notranjska";"20";"2011";"Moski";163
"1975";"Primorsko-notranjska";"20";"2012";"Moski";149
"1976";"Primorsko-notranjska";"20";"2013";"Moski";153
"1977";"Primorsko-notranjska";"20";"2014";"Moski";171
"1978";"Primorsko-notranjska";"20";"2015";"Moski";168
"1979";"Primorsko-notranjska";"20";"2016";"Moski";163
"1980";"Primorsko-notranjska";"20";"2017";"Moski";154
"1981";"Goriška";"01";"2009";"Moski";892
"1982";"Goriška";"01";"2010";"Moski";764
"1983";"Goriška";"01";"2011";"Moski";582
"1984";"Goriška";"01";"2012";"Moski";517
"1985";"Goriška";"01";"2013";"Moski";499
"1986";"Goriška";"01";"2014";"Moski";547
"1987";"Goriška";"01";"2015";"Moski";538
"1988";"Goriška";"01";"2016";"Moski";515
"1989";"Goriška";"01";"2017";"Moski";465
"1990";"Goriška";"02";"2009";"Moski";613
"1991";"Goriška";"02";"2010";"Moski";582
"1992";"Goriška";"02";"2011";"Moski";568
"1993";"Goriška";"02";"2012";"Moski";511
"1994";"Goriška";"02";"2013";"Moski";552
"1995";"Goriška";"02";"2014";"Moski";494
"1996";"Goriška";"02";"2015";"Moski";481
"1997";"Goriška";"02";"2016";"Moski";508
"1998";"Goriška";"02";"2017";"Moski";527
"1999";"Goriška";"03";"2009";"Moski";603
"2000";"Goriška";"03";"2010";"Moski";602
"2001";"Goriška";"03";"2011";"Moski";552
"2002";"Goriška";"03";"2012";"Moski";621
"2003";"Goriška";"03";"2013";"Moski";634
"2004";"Goriška";"03";"2014";"Moski";788
"2005";"Goriška";"03";"2015";"Moski";660
"2006";"Goriška";"03";"2016";"Moski";671
"2007";"Goriška";"03";"2017";"Moski";681
"2008";"Goriška";"04";"2009";"Moski";767
"2009";"Goriška";"04";"2010";"Moski";655
"2010";"Goriška";"04";"2011";"Moski";649
"2011";"Goriška";"04";"2012";"Moski";735
"2012";"Goriška";"04";"2013";"Moski";596
"2013";"Goriška";"04";"2014";"Moski";659
"2014";"Goriška";"04";"2015";"Moski";697
"2015";"Goriška";"04";"2016";"Moski";632
"2016";"Goriška";"04";"2017";"Moski";660
"2017";"Goriška";"05";"2009";"Moski";835
"2018";"Goriška";"05";"2010";"Moski";727
"2019";"Goriška";"05";"2011";"Moski";795
"2020";"Goriška";"05";"2012";"Moski";787
"2021";"Goriška";"05";"2013";"Moski";713
"2022";"Goriška";"05";"2014";"Moski";743
"2023";"Goriška";"05";"2015";"Moski";698
"2024";"Goriška";"05";"2016";"Moski";700
"2025";"Goriška";"05";"2017";"Moski";802
"2026";"Goriška";"06";"2009";"Moski";972
"2027";"Goriška";"06";"2010";"Moski";887
"2028";"Goriška";"06";"2011";"Moski";842
"2029";"Goriška";"06";"2012";"Moski";850
"2030";"Goriška";"06";"2013";"Moski";806
"2031";"Goriška";"06";"2014";"Moski";827
"2032";"Goriška";"06";"2015";"Moski";885
"2033";"Goriška";"06";"2016";"Moski";862
"2034";"Goriška";"06";"2017";"Moski";928
"2035";"Goriška";"07";"2009";"Moski";1097
"2036";"Goriška";"07";"2010";"Moski";982
"2037";"Goriška";"07";"2011";"Moski";1009
"2038";"Goriška";"07";"2012";"Moski";949
"2039";"Goriška";"07";"2013";"Moski";935
"2040";"Goriška";"07";"2014";"Moski";915
"2041";"Goriška";"07";"2015";"Moski";883
"2042";"Goriška";"07";"2016";"Moski";991
"2043";"Goriška";"07";"2017";"Moski";957
"2044";"Goriška";"08";"2009";"Moski";1177
"2045";"Goriška";"08";"2010";"Moski";1045
"2046";"Goriška";"08";"2011";"Moski";991
"2047";"Goriška";"08";"2012";"Moski";968
"2048";"Goriška";"08";"2013";"Moski";994
"2049";"Goriška";"08";"2014";"Moski";979
"2050";"Goriška";"08";"2015";"Moski";1014
"2051";"Goriška";"08";"2016";"Moski";968
"2052";"Goriška";"08";"2017";"Moski";1125
"2053";"Goriška";"09";"2009";"Moski";1271
"2054";"Goriška";"09";"2010";"Moski";1123
"2055";"Goriška";"09";"2011";"Moski";1030
"2056";"Goriška";"09";"2012";"Moski";994
"2057";"Goriška";"09";"2013";"Moski";1005
"2058";"Goriška";"09";"2014";"Moski";1024
"2059";"Goriška";"09";"2015";"Moski";1006
"2060";"Goriška";"09";"2016";"Moski";1042
"2061";"Goriška";"09";"2017";"Moski";1082
"2062";"Goriška";"10";"2009";"Moski";1216
"2063";"Goriška";"10";"2010";"Moski";1174
"2064";"Goriška";"10";"2011";"Moski";1048
"2065";"Goriška";"10";"2012";"Moski";1036
"2066";"Goriška";"10";"2013";"Moski";1014
"2067";"Goriška";"10";"2014";"Moski";1042
"2068";"Goriška";"10";"2015";"Moski";1018
"2069";"Goriška";"10";"2016";"Moski";1004
"2070";"Goriška";"10";"2017";"Moski";1037
"2071";"Goriška";"11";"2009";"Moski";1336
"2072";"Goriška";"11";"2010";"Moski";1140
"2073";"Goriška";"11";"2011";"Moski";1013
"2074";"Goriška";"11";"2012";"Moski";957
"2075";"Goriška";"11";"2013";"Moski";1042
"2076";"Goriška";"11";"2014";"Moski";932
"2077";"Goriška";"11";"2015";"Moski";1014
"2078";"Goriška";"11";"2016";"Moski";969
"2079";"Goriška";"11";"2017";"Moski";1060
"2080";"Goriška";"12";"2009";"Moski";1038
"2081";"Goriška";"12";"2010";"Moski";1104
"2082";"Goriška";"12";"2011";"Moski";1002
"2083";"Goriška";"12";"2012";"Moski";946
"2084";"Goriška";"12";"2013";"Moski";922
"2085";"Goriška";"12";"2014";"Moski";951
"2086";"Goriška";"12";"2015";"Moski";924
"2087";"Goriška";"12";"2016";"Moski";979
"2088";"Goriška";"12";"2017";"Moski";981
"2089";"Goriška";"13";"2009";"Moski";967
"2090";"Goriška";"13";"2010";"Moski";1074
"2091";"Goriška";"13";"2011";"Moski";921
"2092";"Goriška";"13";"2012";"Moski";882
"2093";"Goriška";"13";"2013";"Moski";974
"2094";"Goriška";"13";"2014";"Moski";915
"2095";"Goriška";"13";"2015";"Moski";894
"2096";"Goriška";"13";"2016";"Moski";950
"2097";"Goriška";"13";"2017";"Moski";997
"2098";"Goriška";"14";"2009";"Moski";988
"2099";"Goriška";"14";"2010";"Moski";936
"2100";"Goriška";"14";"2011";"Moski";890
"2101";"Goriška";"14";"2012";"Moski";884
"2102";"Goriška";"14";"2013";"Moski";826
"2103";"Goriška";"14";"2014";"Moski";819
"2104";"Goriška";"14";"2015";"Moski";883
"2105";"Goriška";"14";"2016";"Moski";942
"2106";"Goriška";"14";"2017";"Moski";924
"2107";"Goriška";"15";"2009";"Moski";888
"2108";"Goriška";"15";"2010";"Moski";896
"2109";"Goriška";"15";"2011";"Moski";857
"2110";"Goriška";"15";"2012";"Moski";818
"2111";"Goriška";"15";"2013";"Moski";804
"2112";"Goriška";"15";"2014";"Moski";836
"2113";"Goriška";"15";"2015";"Moski";828
"2114";"Goriška";"15";"2016";"Moski";843
"2115";"Goriška";"15";"2017";"Moski";833
"2116";"Goriška";"16";"2009";"Moski";870
"2117";"Goriška";"16";"2010";"Moski";857
"2118";"Goriška";"16";"2011";"Moski";837
"2119";"Goriška";"16";"2012";"Moski";794
"2120";"Goriška";"16";"2013";"Moski";718
"2121";"Goriška";"16";"2014";"Moski";772
"2122";"Goriška";"16";"2015";"Moski";768
"2123";"Goriška";"16";"2016";"Moski";737
"2124";"Goriška";"16";"2017";"Moski";737
"2125";"Goriška";"17";"2009";"Moski";760
"2126";"Goriška";"17";"2010";"Moski";719
"2127";"Goriška";"17";"2011";"Moski";646
"2128";"Goriška";"17";"2012";"Moski";610
"2129";"Goriška";"17";"2013";"Moski";638
"2130";"Goriška";"17";"2014";"Moski";693
"2131";"Goriška";"17";"2015";"Moski";664
"2132";"Goriška";"17";"2016";"Moski";682
"2133";"Goriška";"17";"2017";"Moski";753
"2134";"Goriška";"18";"2009";"Moski";629
"2135";"Goriška";"18";"2010";"Moski";655
"2136";"Goriška";"18";"2011";"Moski";616
"2137";"Goriška";"18";"2012";"Moski";671
"2138";"Goriška";"18";"2013";"Moski";672
"2139";"Goriška";"18";"2014";"Moski";668
"2140";"Goriška";"18";"2015";"Moski";699
"2141";"Goriška";"18";"2016";"Moski";729
"2142";"Goriška";"18";"2017";"Moski";708
"2143";"Goriška";"19";"2009";"Moski";803
"2144";"Goriška";"19";"2010";"Moski";772
"2145";"Goriška";"19";"2011";"Moski";741
"2146";"Goriška";"19";"2012";"Moski";766
"2147";"Goriška";"19";"2013";"Moski";741
"2148";"Goriška";"19";"2014";"Moski";779
"2149";"Goriška";"19";"2015";"Moski";714
"2150";"Goriška";"19";"2016";"Moski";782
"2151";"Goriška";"19";"2017";"Moski";786
"2152";"Goriška";"20";"2009";"Moski";949
"2153";"Goriška";"20";"2010";"Moski";849
"2154";"Goriška";"20";"2011";"Moski";826
"2155";"Goriška";"20";"2012";"Moski";729
"2156";"Goriška";"20";"2013";"Moski";649
"2157";"Goriška";"20";"2014";"Moski";645
"2158";"Goriška";"20";"2015";"Moski";618
"2159";"Goriška";"20";"2016";"Moski";652
"2160";"Goriška";"20";"2017";"Moski";633
"2161";"Obalno-kraška";"01";"2009";"Moski";1195
"2162";"Obalno-kraška";"01";"2010";"Moski";980
"2163";"Obalno-kraška";"01";"2011";"Moski";817
"2164";"Obalno-kraška";"01";"2012";"Moski";797
"2165";"Obalno-kraška";"01";"2013";"Moski";723
"2166";"Obalno-kraška";"01";"2014";"Moski";738
"2167";"Obalno-kraška";"01";"2015";"Moski";767
"2168";"Obalno-kraška";"01";"2016";"Moski";754
"2169";"Obalno-kraška";"01";"2017";"Moski";772
"2170";"Obalno-kraška";"02";"2009";"Moski";903
"2171";"Obalno-kraška";"02";"2010";"Moski";925
"2172";"Obalno-kraška";"02";"2011";"Moski";831
"2173";"Obalno-kraška";"02";"2012";"Moski";652
"2174";"Obalno-kraška";"02";"2013";"Moski";696
"2175";"Obalno-kraška";"02";"2014";"Moski";634
"2176";"Obalno-kraška";"02";"2015";"Moski";780
"2177";"Obalno-kraška";"02";"2016";"Moski";732
"2178";"Obalno-kraška";"02";"2017";"Moski";807
"2179";"Obalno-kraška";"03";"2009";"Moski";646
"2180";"Obalno-kraška";"03";"2010";"Moski";781
"2181";"Obalno-kraška";"03";"2011";"Moski";800
"2182";"Obalno-kraška";"03";"2012";"Moski";769
"2183";"Obalno-kraška";"03";"2013";"Moski";784
"2184";"Obalno-kraška";"03";"2014";"Moski";818
"2185";"Obalno-kraška";"03";"2015";"Moski";764
"2186";"Obalno-kraška";"03";"2016";"Moski";781
"2187";"Obalno-kraška";"03";"2017";"Moski";804
"2188";"Obalno-kraška";"04";"2009";"Moski";613
"2189";"Obalno-kraška";"04";"2010";"Moski";737
"2190";"Obalno-kraška";"04";"2011";"Moski";742
"2191";"Obalno-kraška";"04";"2012";"Moski";635
"2192";"Obalno-kraška";"04";"2013";"Moski";660
"2193";"Obalno-kraška";"04";"2014";"Moski";658
"2194";"Obalno-kraška";"04";"2015";"Moski";733
"2195";"Obalno-kraška";"04";"2016";"Moski";716
"2196";"Obalno-kraška";"04";"2017";"Moski";792
"2197";"Obalno-kraška";"05";"2009";"Moski";658
"2198";"Obalno-kraška";"05";"2010";"Moski";735
"2199";"Obalno-kraška";"05";"2011";"Moski";727
"2200";"Obalno-kraška";"05";"2012";"Moski";684
"2201";"Obalno-kraška";"05";"2013";"Moski";653
"2202";"Obalno-kraška";"05";"2014";"Moski";701
"2203";"Obalno-kraška";"05";"2015";"Moski";725
"2204";"Obalno-kraška";"05";"2016";"Moski";671
"2205";"Obalno-kraška";"05";"2017";"Moski";786
"2206";"Obalno-kraška";"06";"2009";"Moski";789
"2207";"Obalno-kraška";"06";"2010";"Moski";874
"2208";"Obalno-kraška";"06";"2011";"Moski";805
"2209";"Obalno-kraška";"06";"2012";"Moski";751
"2210";"Obalno-kraška";"06";"2013";"Moski";754
"2211";"Obalno-kraška";"06";"2014";"Moski";778
"2212";"Obalno-kraška";"06";"2015";"Moski";737
"2213";"Obalno-kraška";"06";"2016";"Moski";712
"2214";"Obalno-kraška";"06";"2017";"Moski";859
"2215";"Obalno-kraška";"07";"2009";"Moski";843
"2216";"Obalno-kraška";"07";"2010";"Moski";874
"2217";"Obalno-kraška";"07";"2011";"Moski";864
"2218";"Obalno-kraška";"07";"2012";"Moski";878
"2219";"Obalno-kraška";"07";"2013";"Moski";818
"2220";"Obalno-kraška";"07";"2014";"Moski";815
"2221";"Obalno-kraška";"07";"2015";"Moski";833
"2222";"Obalno-kraška";"07";"2016";"Moski";843
"2223";"Obalno-kraška";"07";"2017";"Moski";913
"2224";"Obalno-kraška";"08";"2009";"Moski";898
