"";"Regija";"Dejavnost";"Leto";"Plača.za.obodbje.v.EUR";"Plača_za_delano_uro_v_obdobju.v.EUR";"Indeks.spremembe.plače.glede.na.prejšnje.obdobje"
"1735";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2007;745,71;4,03;110,2
"1736";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2008;815,22;4,42;109,3
"1737";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2009;790,05;4,57;96,9
"1738";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2010;819,98;4,98;103,8
"1739";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2011;854,56;5,11;104,2
"1740";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2012;871,17;5,07;101,9
"1741";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2013;880,28;4,92;101
"1742";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2014;863,73;4,87;98,1
"1743";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2015;851,76;4,97;98,6
"1744";"Jugovzhodna Slovenija";"F GRADBENIŠTVO";2016;849,64;4,98;98,3
"1745";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2005;587,99;3,51;108,4
"1746";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2006;592,55;3,45;100,8
"1747";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2007;637,53;3,61;107,6
"1748";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2008;687,96;3,92;107,9
"1749";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2009;716,98;4,21;104,2
"1750";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2010;739,81;4,49;103,2
"1751";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2011;780,43;4,75;105,5
"1752";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2012;772,67;4,59;99
"1753";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2013;781,66;4,48;101,2
"1754";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2014;795,71;4,59;101,8
"1755";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2015;789,28;4,69;99,2
"1756";"Jugovzhodna Slovenija";"G TRGOVINA, VZDRŽEVANJE IN POPRAVILA MOTORNIH VOZIL";2016;795,42;4,81;100,7
"1757";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2005;660,91;4,02;105,2
"1758";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2006;715,43;4,18;108,2
"1759";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2007;773,06;4,39;108,1
"1760";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2008;827,08;4,69;107
"1761";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2009;819,58;4,81;99,1
"1762";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2010;811,24;4,91;99
"1763";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2011;837,34;5,07;103,2
"1764";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2012;845,3;5;101
"1765";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2013;844,97;4,84;100
"1766";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2014;855,86;4,88;101,3
"1767";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2015;847,06;5,04;99
"1768";"Jugovzhodna Slovenija";"H PROMET IN SKLADIŠČENJE";2016;812,15;4,85;95,8
"1769";"Jugovzhodna Slovenija";"I GOSTINSTVO";2005;583;3,49;97,7
"1770";"Jugovzhodna Slovenija";"I GOSTINSTVO";2006;617,33;3,58;105,9
"1771";"Jugovzhodna Slovenija";"I GOSTINSTVO";2007;662,8;3,81;107,4
"1772";"Jugovzhodna Slovenija";"I GOSTINSTVO";2008;749,33;4,19;113,1
"1773";"Jugovzhodna Slovenija";"I GOSTINSTVO";2009;741,39;4,41;98,9
"1774";"Jugovzhodna Slovenija";"I GOSTINSTVO";2010;760,61;4,78;102,6
"1775";"Jugovzhodna Slovenija";"I GOSTINSTVO";2011;815,21;5,17;107,2
"1776";"Jugovzhodna Slovenija";"I GOSTINSTVO";2012;809,52;4,83;99,3
"1777";"Jugovzhodna Slovenija";"I GOSTINSTVO";2013;799,12;4,6;98,7
"1778";"Jugovzhodna Slovenija";"I GOSTINSTVO";2014;820,05;4,74;102,6
"1779";"Jugovzhodna Slovenija";"I GOSTINSTVO";2015;808,38;4,93;98,6
"1780";"Jugovzhodna Slovenija";"I GOSTINSTVO";2016;806,04;4,95;100,9
"1781";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2005;761,31;4,64;96,9
"1782";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2006;834,14;4,99;109,6
"1783";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2007;864,07;4,87;103,6
"1784";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2008;948,15;5,29;109,7
"1785";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2009;987,1;5,83;104,1
"1786";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2010;998,58;6,06;101,2
"1787";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2011;989,24;6,07;99,1
"1788";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2012;1056,94;6,21;106,8
"1789";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2013;1063,87;6,02;100,7
"1790";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2014;1040,21;5,85;97,8
"1791";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2015;1034,39;6,08;99,4
"1792";"Jugovzhodna Slovenija";"J INFORMACIJSKE IN KOMUNIKACIJSKE DEJAVNOSTI";2016;1060,06;6,27;103,1
"1793";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2005;912,57;5,5;109,2
"1794";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2006;922,14;5,44;101
"1795";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2007;1038,73;5,84;112,6
"1796";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2008;1115,23;6,3;107,4
"1797";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2009;1077,6;6,34;96,6
"1798";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2010;1145,47;7,08;106,3
"1799";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2011;1241,82;7,59;108,4
"1800";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2012;1187,36;6,93;95,6
"1801";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2013;1214,13;6,76;102,3
"1802";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2014;1212,27;6,79;99,8
"1803";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2015;1308,27;7,72;107,9
"1804";"Jugovzhodna Slovenija";"K FINANČNE IN ZAVAROVALNIŠKE DEJAVNOSTI";2016;1258,51;7,5;102,4
"1805";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2005;794,9;4,78;113,2
"1806";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2006;922,58;5,46;116,1
"1807";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2007;943,62;5,39;102,3
"1808";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2008;1199,27;6,68;127,1
"1809";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2009;1195,15;6,93;99,7
"1810";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2010;1120,79;6,74;93,8
"1811";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2011;1024,58;6,36;91,4
"1812";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2012;1057,15;6,25;103,2
"1813";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2013;1032,37;5,89;97,7
"1814";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2014;1032,29;5,93;100
"1815";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2015;1033,02;6,18;100,1
"1816";"Jugovzhodna Slovenija";"L POSLOVANJE Z NEPREMIČNINAMI";2016;1073,74;6,43;101
"1817";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2005;925,95;5,35;116,5
"1818";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2006;1227,31;7,18;132,5
"1819";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2007;1332,83;7,55;108,6
"1820";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2008;1523,46;8,65;114,3
"1821";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2009;1457,37;8,47;95,7
"1822";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2010;1346,95;8,21;92,4
"1823";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2011;1503,29;9,18;111,6
"1824";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2012;1621,1;9,53;107,8
"1825";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2013;1754,07;9,95;108,2
"1826";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2014;1687,33;9,53;96,2
"1827";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2015;1647,09;9,73;97,6
"1828";"Jugovzhodna Slovenija";"M STROKOVNE, ZNANSTVENE IN TEHNIČNE DEJAVNOSTI";2016;1381,93;8,27;96,2
"1829";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2005;478,87;2,9;108,6
"1830";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2006;513,79;3,02;107,3
"1831";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2007;552,74;3,1;107,6
"1832";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2008;655,13;3,84;118,5
"1833";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2009;681,74;4;104,1
"1834";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2010;651,46;4,18;95,6
"1835";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2011;644,19;4,2;98,9
"1836";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2012;688,62;4,36;106,9
"1837";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2013;723,01;4,64;105
"1838";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2014;804,13;4,74;111,2
"1839";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2015;797,7;4,77;99,2
"1840";"Jugovzhodna Slovenija";"N DRUGE RAZNOVRSTNE POSLOVNE DEJAVNOSTI";2016;745,11;4,53;101,9
"1841";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2005;804,85;4,82;105,1
"1842";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2006;840,81;4,88;104,5
"1843";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2007;898,68;5,01;106,9
"1844";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2008;918,84;5,14;102,2
"1845";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2009;1060,36;6,22;115,4
"1846";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2010;1060,01;6,5;100
"1847";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2011;1081,12;6,62;102
"1848";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2012;1108,96;6,51;102,6
"1849";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2013;1101,21;6,16;99,3
"1850";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2014;1089,49;6,09;98,9
"1851";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2015;1106,68;6,44;101,6
"1852";"Jugovzhodna Slovenija";"O DEJAVNOST JAVNE UPRAVE IN OBRAMBE, DEJAVNOST OBVEZNE SOCIALNE VARNOSTI";2016;1103,69;6,49;100
"1853";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2005;840,26;5,02;107,6
"1854";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2006;885,84;5,27;105,4
"1855";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2007;950,16;5,65;107,3
"1856";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2008;982,54;5,83;103,4
"1857";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2009;1059,16;6,38;107,8
"1858";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2010;1058,23;6,58;99,9
"1859";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2011;1065,87;6,68;100,7
"1860";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2012;1081,86;6,47;101,5
"1861";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2013;1025,88;5,95;94,8
"1862";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2014;1019,25;5,9;99,4
"1863";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2015;1037,35;6,35;101,8
"1864";"Jugovzhodna Slovenija";"P IZOBRAŽEVANJE";2016;1016,43;6,22;99,8
"1865";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2005;831,21;4,85;102,8
"1866";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2006;859,76;4,85;103,4
"1867";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2007;894,71;4,9;104,1
"1868";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2008;911,88;5;101,9
"1869";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2009;1096,27;6,15;120,2
"1870";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2010;1091,44;6,37;99,6
"1871";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2011;1087,14;6,43;99,6
"1872";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2012;1087,04;6,22;100
"1873";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2013;1065,14;5,93;98
"1874";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2014;1063,14;5,88;99,8
"1875";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2015;1072,22;6,08;100,9
"1876";"Jugovzhodna Slovenija";"Q ZDRAVSTVO IN SOCIALNO VARSTVO";2016;1077,32;6,18;100,6
"1877";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2005;812,01;5,16;103,5
"1878";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2006;887,45;5,3;109,3
"1879";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2007;841,67;4,97;94,8
"1880";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2008;894,96;5,28;106,3
"1881";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2009;947,21;5,66;105,8
"1882";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2010;956,44;5,91;101
"1883";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2011;977,62;6,12;102,2
"1884";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2012;949,94;5,81;97,2
"1885";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2013;928,12;5,48;97,7
"1886";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2014;951,04;5,52;102,5
"1887";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2015;955,54;5,72;100,5
"1888";"Jugovzhodna Slovenija";"R KULTURNE, RAZVEDRILNE IN REKREACIJSKE DEJAVNOSTI";2016;952,33;5,8;100,7
"1889";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2005;652,02;3,95;97,7
"1890";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2006;727,35;4,27;111,6
"1891";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2007;773,52;4,51;106,3
"1892";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2008;804,53;4,55;104
"1893";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2009;837,77;4,93;104,1
"1894";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2010;833,96;5,18;99,5
"1895";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2011;848,91;5,33;101,8
"1896";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2012;851,86;5,16;100,3
"1897";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2013;797,96;4,93;93,7
"1898";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2014;868,13;5,18;108,8
"1899";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2015;846,6;5,36;97,5
"1900";"Jugovzhodna Slovenija";"S DRUGE DEJAVNOSTI";2016;818,61;5,24;96,3
"1901";"Osrednjeslovenska";"SKD Dejavnost";2005;788,39;4,75;105,8
"1902";"Osrednjeslovenska";"SKD Dejavnost";2006;821,21;4,82;104,2
"1903";"Osrednjeslovenska";"SKD Dejavnost";2007;895,28;5,1;109
"1904";"Osrednjeslovenska";"SKD Dejavnost";2008;949,63;5,37;106,1
"1905";"Osrednjeslovenska";"SKD Dejavnost";2009;1020,68;5,99;107,5
"1906";"Osrednjeslovenska";"SKD Dejavnost";2010;1031,13;6,28;101
"1907";"Osrednjeslovenska";"SKD Dejavnost";2011;1065,53;6,53;103,3
"1908";"Osrednjeslovenska";"SKD Dejavnost";2012;1084,75;6,41;101,8
"1909";"Osrednjeslovenska";"SKD Dejavnost";2013;1087,41;6,2;100,2
"1910";"Osrednjeslovenska";"SKD Dejavnost";2014;1082,04;6,19;99,5
"1911";"Osrednjeslovenska";"SKD Dejavnost";2015;1086,01;6,43;100,4
"1912";"Osrednjeslovenska";"SKD Dejavnost";2016;1085,83;6,5;100,3
"1913";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2005;633,59;3,87;101
"1914";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2006;684,88;4,08;108,1
"1915";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2007;739,9;4,25;108
"1916";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2008;809,39;4,59;109,4
"1917";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2009;850,43;5,01;105,1
"1918";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2010;852,88;5,14;100,3
"1919";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2011;900,18;5,46;105,5
"1920";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2012;882,7;5,17;98,1
"1921";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2013;894,4;5,07;101,3
"1922";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2014;881,82;5,02;98,6
"1923";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2015;860,45;5,14;97,6
"1924";"Osrednjeslovenska";"A KMETIJSTVO IN LOV, GOZDARSTVO, RIBIŠTVO";2016;872,42;5,25;99,5
"1925";"Osrednjeslovenska";"B RUDARSTVO";2005;788,33;4,74;101,6
"1926";"Osrednjeslovenska";"B RUDARSTVO";2006;887,16;5,12;112,5
"1927";"Osrednjeslovenska";"B RUDARSTVO";2007;961,44;5,39;108,4
"1928";"Osrednjeslovenska";"B RUDARSTVO";2008;1043,57;5,66;108,5
"1929";"Osrednjeslovenska";"B RUDARSTVO";2009;1087,21;6,21;104,2
"1930";"Osrednjeslovenska";"B RUDARSTVO";2010;1054,58;6,51;97
"1931";"Osrednjeslovenska";"B RUDARSTVO";2011;1066,35;6,39;101,1
"1932";"Osrednjeslovenska";"B RUDARSTVO";2012;1184,58;6,76;111,1
"1933";"Osrednjeslovenska";"B RUDARSTVO";2013;1208,4;6,73;102
"1934";"Osrednjeslovenska";"B RUDARSTVO";2014;1231,9;6,87;101,9
"1935";"Osrednjeslovenska";"B RUDARSTVO";2015;1235,17;6,89;100,3
"1936";"Osrednjeslovenska";"B RUDARSTVO";2016;1276,13;7,2;101,1
"1937";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2005;724,29;4,34;114,4
"1938";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2006;749,38;4,33;103,5
"1939";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2007;833,88;4,68;111,3
"1940";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2008;863,62;4,81;103,6
"1941";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2009;879,4;5,16;101,8
"1942";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2010;937,45;5,73;106,6
"1943";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2011;979,93;5,91;104,5
"1944";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2012;1030,8;5,98;105,2
"1945";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2013;1082,82;6,08;105
"1946";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2014;1109,63;6,21;102,5
"1947";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2015;1117,45;6,47;100,7
"1948";"Osrednjeslovenska";"C PREDELOVALNE DEJAVNOSTI";2016;1123,68;6,58;102,4
"1949";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2005;897,35;5,03;106,1
"1950";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2006;987,07;5,3;110
"1951";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2007;1034,86;5,39;104,8
"1952";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2008;1100,26;5,64;106,3
"1953";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2009;1263,26;7,23;114,8
"1954";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2010;1256,79;7,59;99,5
"1955";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2011;1292,37;7,83;102,8
"1956";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2012;1383,46;7,91;107
"1957";"Osrednjeslovenska";"D OSKRBA Z ELEKTRIČNO ENERGIJO, PLINOM IN PARO";2013;1443,68;7,93;104,4
